user_id,movie_name,producer,director,genre,release_year,runtime_minutes,budget_band,mpaa_rating,user_rating,review_date
1799,Interstellar,Paramount Pictures,Christopher Nolan,Fantasy,2014,169,High,PG-13,4,2020-03-18
1386,Pulp Fiction,Miramax,Quentin Tarantino,Crime,1994,154,High,R,5,2024-08-25
119,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Romance,1994,142,High,R,4,2023-04-11
388,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Drama,1994,142,High,R,5,2016-09-19
1980,Pulp Fiction,Miramax,Quentin Tarantino,Comedy,1994,154,High,R,3,2015-11-04
625,The Green Mile,Castle Rock Entertainment,Frank Darabont,Fantasy,1999,189,High,R,1,2016-06-12
2884,Schindler's List,Universal Pictures,Steven Spielberg,Animation,1993,195,High,R,1,2017-10-27
2068,The Usual Suspects,Gramercy Pictures,Bryan Singer,Thriller,1995,106,Medium,R,3,2020-01-26
557,The Green Mile,Castle Rock Entertainment,Frank Darabont,Fantasy,1999,189,High,R,4,2022-05-15
2529,The Godfather,Paramount Pictures,Francis Ford Coppola,Thriller,1972,175,High,R,2,2015-08-31
1097,Joker,Warner Bros.,Todd Phillips,Romance,2019,122,High,R,2,2020-12-19
966,Inception,Warner Bros.,Christopher Nolan,Animation,2010,148,High,PG-13,4,2023-10-16
1879,The Dark Knight,Warner Bros.,Christopher Nolan,Animation,2008,152,High,PG-13,4,2016-12-16
779,Blade Runner,Warner Bros.,Ridley Scott,Romance,1982,117,Medium,R,5,2024-10-29
2804,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Adventure,1994,142,High,R,4,2024-12-31
2509,The Silence of the Lambs,Orion Pictures,Jonathan Demme,Action,1991,118,Medium,R,3,2015-05-03
1736,The Godfather,Paramount Pictures,Francis Ford Coppola,Animation,1972,175,High,R,4,2022-06-20
1574,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Romance,1994,142,High,R,5,2018-06-16
2775,The Godfather,Paramount Pictures,Francis Ford Coppola,Comedy,1972,175,High,R,3,2016-07-08
1308,Pulp Fiction,Miramax,Quentin Tarantino,Romance,1994,154,High,R,5,2017-08-10
2909,Titanic,Paramount Pictures,James Cameron,Sci-Fi,1997,195,High,PG-13,3,2016-06-20
2265,The Godfather,Paramount Pictures,Francis Ford Coppola,Crime,1972,175,High,R,5,2023-03-22
638,Pulp Fiction,Miramax,Quentin Tarantino,Fantasy,1994,154,High,R,4,2016-11-11
962,Forrest Gump,Paramount Pictures,Robert Zemeckis,Adventure,1994,142,High,PG-13,2,2024-04-24
648,La La Land,Summit Entertainment,Damien Chazelle,Drama,2016,128,High,PG-13,4,2022-01-27
797,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Crime,1994,142,High,R,4,2019-10-04
2831,The Godfather,Paramount Pictures,Francis Ford Coppola,Drama,1972,175,High,R,1,2017-12-08
2826,The Grand Budapest Hotel,Fox Searchlight,Wes Anderson,Crime,2014,99,Medium,R,3,2019-06-20
1703,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Adventure,1994,142,High,R,2,2025-11-26
1719,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Action,1994,142,High,R,5,2021-03-29
1882,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Thriller,1994,142,High,R,2,2019-02-01
1488,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Comedy,1994,142,High,R,3,2019-01-30
1110,Saving Private Ryan,DreamWorks/Amblin,Steven Spielberg,Crime,1998,169,High,R,3,2017-04-13
432,The Green Mile,Castle Rock Entertainment,Frank Darabont,Action,1999,189,High,R,1,2015-11-14
1201,Forrest Gump,Paramount Pictures,Robert Zemeckis,Comedy,1994,142,High,PG-13,5,2017-12-21
1184,Django Unchained,Columbia Pictures,Quentin Tarantino,Adventure,2012,165,High,R,4,2022-03-12
2944,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Crime,1994,142,High,R,5,2020-12-16
2072,The Godfather,Paramount Pictures,Francis Ford Coppola,Comedy,1972,175,High,R,4,2017-08-31
2557,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Adventure,1994,142,High,R,1,2016-10-23
2012,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Sci-Fi,1994,142,High,R,3,2023-06-09
1587,The Silence of the Lambs,Orion Pictures,Jonathan Demme,Action,1991,118,Medium,R,3,2022-05-29
2053,The Godfather,Paramount Pictures,Francis Ford Coppola,Romance,1972,175,High,R,5,2024-11-07
2984,Heat,Warner Bros.,Michael Mann,Action,1995,170,High,R,3,2019-12-12
2164,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Thriller,1994,142,High,R,5,2021-12-07
485,The Grand Budapest Hotel,Fox Searchlight,Wes Anderson,Adventure,2014,99,Medium,R,5,2024-02-08
1295,The Dark Knight,Warner Bros.,Christopher Nolan,Drama,2008,152,High,PG-13,1,2020-03-18
2667,American Beauty,DreamWorks,Sam Mendes,Comedy,1999,122,High,R,3,2025-08-02
1139,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Animation,1994,142,High,R,2,2024-08-09
2816,Forrest Gump,Paramount Pictures,Robert Zemeckis,Romance,1994,142,High,PG-13,2,2025-04-15
1907,No Country for Old Men,Mirage Enterprises,Ethan Coen,Drama,2007,122,High,R,3,2025-09-28
1329,American Beauty,DreamWorks,Sam Mendes,Animation,1999,122,High,R,2,2017-12-01
2061,Goodfellas,Warner Bros.,Martin Scorsese,Crime,1990,146,High,R,1,2023-02-14
1229,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Comedy,1994,142,High,R,4,2025-12-26
2622,There Will Be Blood,Paramount Vantage,Paul Thomas Anderson,Thriller,2007,158,High,R,4,2020-12-31
843,The Empire Strikes Back,Lucasfilm,Irvin Kershner,Sci-Fi,1980,124,High,PG,2,2018-06-17
1703,Goodfellas,Warner Bros.,Martin Scorsese,Crime,1990,146,High,R,3,2022-02-01
468,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Sci-Fi,1994,142,High,R,5,2019-05-14
1693,Titanic,Paramount Pictures,James Cameron,Sci-Fi,1997,195,High,PG-13,5,2022-01-10
420,The Godfather,Paramount Pictures,Francis Ford Coppola,Fantasy,1972,175,High,R,3,2021-10-22
2012,The Grand Budapest Hotel,Fox Searchlight,Wes Anderson,Action,2014,99,Medium,R,1,2020-10-26
37,The Matrix,Warner Bros.,Lana Wachowski,Drama,1999,136,High,R,4,2018-10-17
1434,Pulp Fiction,Miramax,Quentin Tarantino,Comedy,1994,154,High,R,4,2015-12-09
675,The Matrix,Warner Bros.,Lana Wachowski,Crime,1999,136,High,R,1,2025-02-05
1702,The Godfather,Paramount Pictures,Francis Ford Coppola,Action,1972,175,High,R,2,2015-11-30
1969,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Comedy,1994,142,High,R,1,2017-02-05
2095,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Romance,1994,142,High,R,5,2019-08-30
708,Toy Story,Pixar,John Lasseter,Action,1995,81,Low,G,1,2025-05-18
2876,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Sci-Fi,1994,142,High,R,1,2017-12-18
151,The Lord of the Rings: The Return of the King,New Line Cinema,Peter Jackson,Comedy,2003,201,High,PG-13,2,2019-03-04
1560,The Social Network,Columbia Pictures,David Fincher,Romance,2010,120,Medium,PG-13,4,2023-07-22
1071,The Lord of the Rings: The Return of the King,New Line Cinema,Peter Jackson,Fantasy,2003,201,High,PG-13,5,2024-10-24
348,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Drama,1994,142,High,R,1,2018-03-17
1607,The Godfather,Paramount Pictures,Francis Ford Coppola,Comedy,1972,175,High,R,2,2017-11-20
2001,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Fantasy,1994,142,High,R,2,2024-06-11
2943,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Animation,1994,142,High,R,4,2015-10-05
2126,Spirited Away,Studio Ghibli,Hayao Miyazaki,Romance,2001,125,High,PG,3,2016-11-25
2457,Gladiator,DreamWorks Pictures,Ridley Scott,Adventure,2000,155,High,R,5,2022-12-12
1790,The Godfather,Paramount Pictures,Francis Ford Coppola,Adventure,1972,175,High,R,4,2022-10-28
699,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Fantasy,1994,142,High,R,5,2020-08-25
2044,The Matrix,Warner Bros.,Lana Wachowski,Drama,1999,136,High,R,3,2018-07-11
2190,Forrest Gump,Paramount Pictures,Robert Zemeckis,Fantasy,1994,142,High,PG-13,5,2022-03-11
1780,The Social Network,Columbia Pictures,David Fincher,Thriller,2010,120,Medium,PG-13,4,2019-12-22
1512,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Comedy,1994,142,High,R,1,2015-06-15
2756,The Matrix,Warner Bros.,Lana Wachowski,Romance,1999,136,High,R,3,2023-03-09
1150,Inception,Warner Bros.,Christopher Nolan,Adventure,2010,148,High,PG-13,1,2023-08-28
969,The Lion King,Walt Disney Pictures,Roger Allers,Thriller,1994,88,Low,G,5,2015-08-17
547,The Dark Knight,Warner Bros.,Christopher Nolan,Sci-Fi,2008,152,High,PG-13,1,2024-10-22
2592,Inception,Warner Bros.,Christopher Nolan,Animation,2010,148,High,PG-13,4,2021-12-10
2529,Up,Pixar,Pete Docter,Sci-Fi,2009,96,Medium,PG,1,2024-08-01
1917,Pulp Fiction,Miramax,Quentin Tarantino,Adventure,1994,154,High,R,3,2022-08-02
1992,Avengers: Endgame,Marvel Studios,Anthony Russo,Sci-Fi,2019,181,High,PG-13,1,2025-03-03
234,The Godfather,Paramount Pictures,Francis Ford Coppola,Crime,1972,175,High,R,2,2015-12-23
677,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Comedy,1994,142,High,R,2,2019-05-15
2685,Schindler's List,Universal Pictures,Steven Spielberg,Sci-Fi,1993,195,High,R,3,2024-05-27
536,The Godfather,Paramount Pictures,Francis Ford Coppola,Crime,1972,175,High,R,5,2015-04-06
250,La La Land,Summit Entertainment,Damien Chazelle,Adventure,2016,128,High,PG-13,5,2018-04-16
1661,Forrest Gump,Paramount Pictures,Robert Zemeckis,Romance,1994,142,High,PG-13,2,2018-08-10
1133,The Dark Knight,Warner Bros.,Christopher Nolan,Adventure,2008,152,High,PG-13,2,2023-12-26
2990,The Silence of the Lambs,Orion Pictures,Jonathan Demme,Fantasy,1991,118,Medium,R,4,2023-07-26
1832,The King's Speech,The Weinstein Company,Tom Hooper,Adventure,2010,118,Medium,R,1,2024-03-24
1322,Titanic,Paramount Pictures,James Cameron,Sci-Fi,1997,195,High,PG-13,3,2023-09-04
1033,Pulp Fiction,Miramax,Quentin Tarantino,Thriller,1994,154,High,R,4,2024-10-25
312,Fight Club,20th Century Fox,David Fincher,Adventure,1999,139,High,R,2,2018-09-14
1190,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Adventure,1994,142,High,R,5,2024-04-20
2703,Pulp Fiction,Miramax,Quentin Tarantino,Romance,1994,154,High,R,1,2015-12-04
647,Forrest Gump,Paramount Pictures,Robert Zemeckis,Adventure,1994,142,High,PG-13,2,2024-07-22
1122,The Social Network,Columbia Pictures,David Fincher,Romance,2010,120,Medium,PG-13,2,2021-12-19
664,Fight Club,20th Century Fox,David Fincher,Sci-Fi,1999,139,High,R,3,2024-11-02
1044,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Romance,1994,142,High,R,4,2020-07-26
217,The Empire Strikes Back,Lucasfilm,Irvin Kershner,Romance,1980,124,High,PG,5,2021-11-30
1103,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Thriller,1994,142,High,R,5,2018-10-22
1075,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Drama,1994,142,High,R,1,2021-04-13
337,Se7en,New Line Cinema,David Fincher,Adventure,1995,127,High,R,5,2023-01-05
2312,The King's Speech,The Weinstein Company,Tom Hooper,Comedy,2010,118,Medium,R,2,2019-08-27
2846,Goodfellas,Warner Bros.,Martin Scorsese,Fantasy,1990,146,High,R,3,2017-06-25
2492,Fight Club,20th Century Fox,David Fincher,Crime,1999,139,High,R,2,2022-07-30
660,The Green Mile,Castle Rock Entertainment,Frank Darabont,Sci-Fi,1999,189,High,R,2,2018-09-28
536,The Lord of the Rings: The Return of the King,New Line Cinema,Peter Jackson,Sci-Fi,2003,201,High,PG-13,1,2018-07-03
244,Titanic,Paramount Pictures,James Cameron,Action,1997,195,High,PG-13,1,2018-01-15
1008,Inception,Warner Bros.,Christopher Nolan,Action,2010,148,High,PG-13,1,2019-06-18
2160,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Sci-Fi,1994,142,High,R,1,2015-10-10
1839,The Matrix,Warner Bros.,Lana Wachowski,Animation,1999,136,High,R,4,2017-02-12
1431,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Action,1994,142,High,R,4,2025-02-11
2080,The Avengers,Marvel Studios,Joss Whedon,Thriller,2012,143,High,PG-13,2,2022-10-03
1971,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Crime,1994,142,High,R,5,2015-09-28
829,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Sci-Fi,1994,142,High,R,1,2017-10-01
1531,The Usual Suspects,Gramercy Pictures,Bryan Singer,Thriller,1995,106,Medium,R,1,2020-08-28
1235,The Godfather,Paramount Pictures,Francis Ford Coppola,Crime,1972,175,High,R,5,2022-04-16
741,The Godfather,Paramount Pictures,Francis Ford Coppola,Sci-Fi,1972,175,High,R,1,2022-06-16
912,The Empire Strikes Back,Lucasfilm,Irvin Kershner,Romance,1980,124,High,PG,2,2015-12-24
2995,Forrest Gump,Paramount Pictures,Robert Zemeckis,Animation,1994,142,High,PG-13,5,2015-07-17
985,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Crime,1994,142,High,R,1,2021-07-05
1875,"Crouching Tiger, Hidden Dragon",Sony Pictures Classics,Ang Lee,Fantasy,2000,120,Medium,PG-13,4,2020-08-04
1705,Whiplash,Blumhouse Productions,Damien Chazelle,Fantasy,2014,107,Medium,R,2,2024-07-27
1463,The Dark Knight,Warner Bros.,Christopher Nolan,Fantasy,2008,152,High,PG-13,4,2018-06-28
239,The Dark Knight,Warner Bros.,Christopher Nolan,Adventure,2008,152,High,PG-13,5,2024-12-06
1356,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Animation,1994,142,High,R,1,2021-11-17
2957,Saving Private Ryan,DreamWorks/Amblin,Steven Spielberg,Comedy,1998,169,High,R,2,2019-01-07
2557,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Drama,1994,142,High,R,2,2019-04-13
963,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Adventure,1994,142,High,R,3,2017-04-21
555,The Lion King,Walt Disney Pictures,Roger Allers,Animation,1994,88,Low,G,5,2023-03-16
337,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Thriller,1994,142,High,R,2,2022-04-27
2683,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Crime,1994,142,High,R,3,2025-12-02
94,Inception,Warner Bros.,Christopher Nolan,Adventure,2010,148,High,PG-13,1,2020-03-17
568,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Comedy,1994,142,High,R,1,2019-11-06
1803,Saving Private Ryan,DreamWorks/Amblin,Steven Spielberg,Sci-Fi,1998,169,High,R,1,2019-04-29
506,The Godfather,Paramount Pictures,Francis Ford Coppola,Crime,1972,175,High,R,3,2022-02-02
2077,Goodfellas,Warner Bros.,Martin Scorsese,Comedy,1990,146,High,R,3,2024-02-21
1721,Forrest Gump,Paramount Pictures,Robert Zemeckis,Action,1994,142,High,PG-13,1,2025-06-16
1045,Toy Story,Pixar,John Lasseter,Animation,1995,81,Low,G,2,2023-03-29
1021,Schindler's List,Universal Pictures,Steven Spielberg,Fantasy,1993,195,High,R,5,2020-02-01
1790,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Romance,1994,142,High,R,3,2015-08-08
688,Fight Club,20th Century Fox,David Fincher,Fantasy,1999,139,High,R,2,2018-11-13
1480,Schindler's List,Universal Pictures,Steven Spielberg,Action,1993,195,High,R,2,2023-04-22
458,Inception,Warner Bros.,Christopher Nolan,Thriller,2010,148,High,PG-13,4,2020-03-07
1084,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Animation,1994,142,High,R,2,2021-01-08
347,Inception,Warner Bros.,Christopher Nolan,Animation,2010,148,High,PG-13,5,2025-01-09
2472,The Matrix,Warner Bros.,Lana Wachowski,Romance,1999,136,High,R,3,2024-04-23
2971,The Dark Knight,Warner Bros.,Christopher Nolan,Crime,2008,152,High,PG-13,4,2022-08-11
2896,The Dark Knight,Warner Bros.,Christopher Nolan,Romance,2008,152,High,PG-13,1,2023-05-27
1613,Interstellar,Paramount Pictures,Christopher Nolan,Comedy,2014,169,High,PG-13,3,2024-05-18
1030,Schindler's List,Universal Pictures,Steven Spielberg,Comedy,1993,195,High,R,3,2019-11-07
2393,The Departed,Warner Bros.,Martin Scorsese,Action,2006,151,High,R,2,2024-03-31
1518,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Comedy,1994,142,High,R,1,2025-11-11
2030,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Action,1994,142,High,R,5,2019-03-19
39,Inception,Warner Bros.,Christopher Nolan,Adventure,2010,148,High,PG-13,3,2020-07-15
2000,The Prestige,Warner Bros.,Christopher Nolan,Animation,2006,130,High,PG-13,5,2020-04-08
2806,The Matrix,Warner Bros.,Lana Wachowski,Adventure,1999,136,High,R,1,2016-05-26
2524,The Godfather,Paramount Pictures,Francis Ford Coppola,Fantasy,1972,175,High,R,1,2023-05-25
587,The Empire Strikes Back,Lucasfilm,Irvin Kershner,Thriller,1980,124,High,PG,4,2020-06-30
526,Se7en,New Line Cinema,David Fincher,Adventure,1995,127,High,R,1,2023-05-01
2832,Avengers: Endgame,Marvel Studios,Anthony Russo,Drama,2019,181,High,PG-13,1,2023-12-11
2913,The Godfather,Paramount Pictures,Francis Ford Coppola,Crime,1972,175,High,R,4,2020-06-03
2872,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Fantasy,1994,142,High,R,2,2018-01-10
1695,The Social Network,Columbia Pictures,David Fincher,Drama,2010,120,Medium,PG-13,2,2016-03-09
1997,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Comedy,1994,142,High,R,1,2023-05-16
1099,The Matrix,Warner Bros.,Lana Wachowski,Action,1999,136,High,R,1,2019-04-28
1415,The Dark Knight,Warner Bros.,Christopher Nolan,Adventure,2008,152,High,PG-13,2,2020-06-21
2731,The Godfather,Paramount Pictures,Francis Ford Coppola,Action,1972,175,High,R,5,2022-12-24
1637,The Green Mile,Castle Rock Entertainment,Frank Darabont,Action,1999,189,High,R,5,2023-06-18
370,Forrest Gump,Paramount Pictures,Robert Zemeckis,Animation,1994,142,High,PG-13,3,2025-04-28
1603,Toy Story,Pixar,John Lasseter,Drama,1995,81,Low,G,4,2025-03-05
1469,Inception,Warner Bros.,Christopher Nolan,Animation,2010,148,High,PG-13,1,2018-11-24
1704,Goodfellas,Warner Bros.,Martin Scorsese,Crime,1990,146,High,R,3,2019-02-03
2293,The Empire Strikes Back,Lucasfilm,Irvin Kershner,Crime,1980,124,High,PG,4,2019-08-26
982,The Usual Suspects,Gramercy Pictures,Bryan Singer,Comedy,1995,106,Medium,R,1,2021-05-05
1669,Pulp Fiction,Miramax,Quentin Tarantino,Thriller,1994,154,High,R,4,2017-10-24
1518,The Silence of the Lambs,Orion Pictures,Jonathan Demme,Adventure,1991,118,Medium,R,5,2024-11-24
294,The Godfather,Paramount Pictures,Francis Ford Coppola,Sci-Fi,1972,175,High,R,1,2024-09-07
770,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Romance,1994,142,High,R,3,2019-08-29
306,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Comedy,1994,142,High,R,3,2025-06-10
1656,Inception,Warner Bros.,Christopher Nolan,Adventure,2010,148,High,PG-13,4,2021-10-22
596,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Action,1994,142,High,R,1,2025-08-22
1278,The Silence of the Lambs,Orion Pictures,Jonathan Demme,Sci-Fi,1991,118,Medium,R,5,2020-01-22
2267,Fight Club,20th Century Fox,David Fincher,Sci-Fi,1999,139,High,R,5,2020-06-14
2079,The Godfather,Paramount Pictures,Francis Ford Coppola,Fantasy,1972,175,High,R,5,2023-06-15
2342,The Silence of the Lambs,Orion Pictures,Jonathan Demme,Sci-Fi,1991,118,Medium,R,2,2015-12-16
664,Pulp Fiction,Miramax,Quentin Tarantino,Thriller,1994,154,High,R,1,2018-11-24
840,Forrest Gump,Paramount Pictures,Robert Zemeckis,Drama,1994,142,High,PG-13,3,2022-12-12
1424,The Dark Knight,Warner Bros.,Christopher Nolan,Action,2008,152,High,PG-13,2,2023-07-18
546,American Beauty,DreamWorks,Sam Mendes,Crime,1999,122,High,R,4,2017-10-22
1154,The Godfather,Paramount Pictures,Francis Ford Coppola,Crime,1972,175,High,R,2,2020-05-31
1600,The Dark Knight,Warner Bros.,Christopher Nolan,Drama,2008,152,High,PG-13,1,2020-06-21
2338,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Crime,1994,142,High,R,5,2016-01-06
2795,The Lion King,Walt Disney Pictures,Roger Allers,Sci-Fi,1994,88,Low,G,2,2020-03-26
1417,Schindler's List,Universal Pictures,Steven Spielberg,Animation,1993,195,High,R,3,2022-06-26
615,The Godfather,Paramount Pictures,Francis Ford Coppola,Sci-Fi,1972,175,High,R,1,2019-09-17
1427,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Drama,1994,142,High,R,4,2017-02-11
1863,Pulp Fiction,Miramax,Quentin Tarantino,Thriller,1994,154,High,R,3,2020-07-01
2491,The Dark Knight,Warner Bros.,Christopher Nolan,Romance,2008,152,High,PG-13,3,2016-11-11
1221,Inception,Warner Bros.,Christopher Nolan,Crime,2010,148,High,PG-13,1,2023-12-18
653,The Grand Budapest Hotel,Fox Searchlight,Wes Anderson,Drama,2014,99,Medium,R,2,2024-08-03
523,Forrest Gump,Paramount Pictures,Robert Zemeckis,Drama,1994,142,High,PG-13,2,2023-06-09
1821,The Godfather,Paramount Pictures,Francis Ford Coppola,Animation,1972,175,High,R,2,2022-12-15
